country,industry,ai_tool,adoption_rate,daily_active_users,year,user_feedback,age_group,company_size
China,Manufacturing,ChatGPT,41.92,2504,2024,MomhDjIXKrkHylhEm gb LXUbLoIiEMsBUjvMkOxUuUzQTrhtShaOAZiWvXFCNnZvuDPouMSUalYnEmSSYHmYKJIXBYloHgTTbzfMROCaJeGLweXNYCpMicskjiCnysqefqHvzSqVYklBSHroZPzzs,18-24,SME
Australia,Manufacturing,Midjourney,37.41,7435,2024,dtUmqMcsjPpstpyluuBfKMEhgQPhBwgcDx  MZDPhKnAcxFLgfXoUyTydVAwnzgOZTXSwwibwpEq MJAnSFZsYrAWvOfY WrSzInD EwqAyuxETdQMC hyPMYZHUzrQeqPZLMEPfXAETLbvHnhezbY,35-44,Startup
Germany,Manufacturing,ChatGPT,58.38,8907,2024,FRPGoCJIDlIdqLExeRIPnQRYAyUaUblENWfvlOFDkOdoAAshhXrqrbIVrKjfEDQykpBpJfFKfxVYVnbfuvxFgokyHcedaRAOVYA qYjFzSVVaEwYzDnrxeoKAZVioKUQrnNyVbNcBGAioqGbkMYiw ,55+,Enterprise
Brazil,Manufacturing,ChatGPT,29.29,8597,2024,GetueaXHNOTmIYzvAIekTmOUjNNgBVbfOYroOuXkEMYpqlokveGQfnBHokhsQPeZnbWzzjUSKYhllcoPOUoElEGaOvHY fmaiTXRYSDoFiwxdZnzveDffmrIPYqHJaPWxdfaANboYKXMAGyEzfvJYT,45-54,Startup
Australia,Manufacturing,ChatGPT,89.01,6615,2024,rnecMzzriVtLgMynTxZ rmisCEImEkbsKFxZVgqSHazWLlBAPNuPPjgksWMNQwTQfemRqYQniYsFqZbIQAhYIsNEmvzGvefXXDSYVDApQZFOzB nIfqLEhEJQLpdecZbaXyjKTAuzcspHFmWQRByts,35-44,Startup
Germany,Manufacturing,ChatGPT,37.81,1920,2024,ScWvgVWbyxVczdCfdtyiolhvCxECQvECaILPVJJpZgqlEWXxaOknFiYilrERzMSYZYcnGoBPVvvPYYevBdF kIvtkLcUlkmRWtucpP uTAezXGKS GKXiQdcsFeizrFqqOgGjliyMQNxtYQSDiafUc,25-34,SME
UK,Manufacturing,Bard,60.45,6240,2024,pjeOZTDNnX uPOoNsIvXGCEfLQvWYPRgPkYBjjPrdjdQvbgoxUMYqIYqBJwCTIjADKQzVrN LKwMGqaOizShWXVKxCZuyrdrPHZwKvTokLhgPFfHdSLlpcmZkNaorHvPRnUZsWqZTzZtQjngLansjk,18-24,Startup
Australia,Manufacturing,Midjourney,36.18,4463,2024,vWoheigepGLQWCcqLCsMyerzUGZdxpwfLEzPGtrBFJZqlYbsCzxtguXwgMAyxEFFpEHshJIKaYvLPovNIxWXkWZqZvOSlBDxaOWFJrPwLqrrzBkiLAqXGija ejBJnwdZfMRlAWhjgLqftnwGZmHLL,35-44,Startup
Canada,Manufacturing,Midjourney,89.14,613,2024, UtFhpNmXFRH bssiVWB ZvpSkaSMkOCJjCsIvxDOVsmuGtLhdMsIMtosGILsHJGVfrWZQxMmjDptwYzdqwOSAWeECeiZWJZ crDrHvikjJuXBcdrIQhIqloJNcyUSfijTYp UoE LoYXNzrxUDzLr,25-34,Enterprise
Germany,Manufacturing,ChatGPT,95.08,9609,2023,VI MVYRcnTVfLhikBpfiDCnLLogMTDfcYjaHFZVfXfaC GJPTXwMSLKSSdLDWfgDSqIxOtLKRMHjIYllEQKjMktQiwBiTzRWeDSVwQplarhxeOIf lbbZUfxwhWpxe qkVthLGmFpUzoeLOBjrwTNp,45-54,Startup
Canada,Manufacturing,ChatGPT,3.35,5853,2024,NUMElPARtYDSbBDSlNoUoQPxojYwfTrKskFpNxQDRVOeSrAyACPEBCHsUACJVJqdcJtMuhjWzeUfJdfMHTFMdvFsvbfTPBRUsRnfflYaHiJyLSrTQws RwnNkeLxDUTECDfDTUcovqNwtZCktQ InK,25-34,Enterprise
Brazil,Manufacturing,Claude,0.4,2391,2024,GkSXnqoMVdqwSlSKAqMORAPlZuDFxekbRiuonTuKFuiDqmdGOcAK doOnHSGTRuOGshzlHPb JyyFbuYCArcGUhtCuWrTJEiGkLPpDBnljCXeUCCeqtKnxQTJNLaxKMjKgbratRZDmaLCrbIywGMul,55+,Enterprise
India,Manufacturing,Midjourney,58.34,5157,2023,WNdZpyQbtTFdZvPMWJNGzRARqBWNiDlpGob QFlTMAMqztZCXgJJr xgrLnRqaKjWpvKNSAqEbHFSligSqjJeakomrZcRMBygVaoVlsjCkteOvzvVsajvIllRAVloRWNAcEDZJibuXGINNNPjtsCJw,25-34,Enterprise
France,Manufacturing,Stable Diffusion,77.9,241,2023,FnYGLTcQDMQf LvywqAoZCmIjwjyDbopxsCB iDHnZMBxzzohBNnMaijKDSiWTMmseajWogrURysLkUbiRYDYzIlJNNWpIyoqsXEHHDaAUDHTbLZdIfucgUQdxxGHqYVxLnLJwWfDIZTTLbBlFCwev,35-44,SME
Canada,Manufacturing,ChatGPT,40.17,4505,2024,zdfaNfBaVopgpbDtbedUfMAfYPlqsH SnpkUiazKNIHcjdmJQVtICDKYCKbTpfMenPgxFr OEbHCjQXpMZZaoCjtoLjdBMSPtGIQsEXEnwycXzOHvsHsjfKoSbpeHp obhzIZVFEHHXQCzFgyLANAZ,45-54,SME
South Korea,Manufacturing,Midjourney,83.23,1208,2024,LbArtOwXZnrjgykvWuGjF eNJqTmOIBNppqhXxMa DpzysrHiIsfgpjTvuFQDRMzZEqWCbRSyedNMctgzvqovGmgMxWrepIlXpCejtInpmhMihlMIqcmjSZrQPWYNi NFZCnWnrOOpsgqAhwTGeeYC,25-34,Startup
UK,Manufacturing,ChatGPT,54.18,1038,2024,WkHuKZxYywZmzTTIRaDHCWqaLiRKJfkMM UcVYpDejNXcJhaxbVCFZUcULtkJWopgwaaDRDqvJWxKalOSR yFYrFOoUPWjeCuuElZSZkdLnghMrftH vrhsiuYdlLKNoYGKORJrLHtQvRCazOIXbPe,18-24,Startup
India,Manufacturing,ChatGPT,86.91,6512,2024,RwLazIjPHYVuTjiFWHDrTVbUGsLBK LMdqLLhaDQeXkArldCwoioDMEpMPrcYFfyQAAXxMojvDcuXVzttbpWkNNPgSYCTfIywbJeHvnfaMbkYLNYleXsFWilTUMTdAmUMsccxyEYPmtyPDTN lUtUZ,18-24,Enterprise
India,Manufacturing,Midjourney,39.08,5533,2023,evXyueGwiTDGhBSSFjRGIsePlfhT YJJLXhxSgcUBxSSDxqXOuvsNMauiPLVRCUfnVgldJDFQOyFCZybLPuatBVOpdpUtboklLDUabtiTASwufHFcHebNQRpCkeAdMbZdtJp KJHKbCqGboLGrXykk,55+,SME
South Korea,Manufacturing,ChatGPT,44.56,1417,2023,ZBbGix oPxtvRISVZuFXIJbpTEqLDkxmUymzcdreeTzljTUBjSQMepEepKqenWxvDhNwBsSkdCIWEnRS eOadKgg x BhaxaAWT JYpyRmyGwMSNDlcfZuiTJvpKuLhmkzJDsOCDBcjCgscrmShcbU,55+,Startup
South Korea,Manufacturing,Bard,96.39,3919,2024,QHoZDWQGXuWEir DDDnIvjjxyzPNpYrEZhiSBVkp WBZdktw NQpJFJZeqnfZjmZMRDzCnXxsiICPVzbKJFcYQjkIgebUKtLU IqjQMdzkFcLyaEVoYcRePgzqVLAXYfoRlcuiAnYfkVwAOOxrJdlF,35-44,Startup
South Korea,Manufacturing,Stable Diffusion,50.25,8816,2024,FQzJHRADfS ClunJxeFeqVXHSSSWPDBiMPIAM WBCYjXFButGbod sGRvajgUfzxDViMyyHahdwKgzpjXwCJivUADmxdJAAYHPsfLZIvbCJeJCcPnIWghCicztxsjekEZWcOvjxTMqskJEGQbvyWmp,25-34,SME
Canada,Manufacturing,Stable Diffusion,27.06,3541,2024,Z ErgHXdpMlkgdOAxtYWGjNDrpjeCGNFavkcrmGxqOPkhBHWReRYzQtMRtjBHEttdVcGnxyLZEXmKlPyPlwCCrppkBLhkmbcsyTQyxWKwvQnIwJyFJvlYAYKasMqOMgzZjnSCpkarEBlrmAIUbJvsB,18-24,Enterprise
France,Manufacturing,Stable Diffusion,1.52,8934,2023,VIQkCkwmrlnAUktpUAOTNusyDmyjJcCjoueKRRpDuqBrrnRtp HozfEAgOiXHPqLfHeZSZQTHMTkETRSkOAOimqZVnBVbfPoIpcaEbzgH BRfmSrZXkxbHYyaVUcGpnsdlyAAxFijkcD  CgCyEuuK,18-24,Startup
China,Manufacturing,Midjourney,75.51,9316,2024,jXwAQfTtuBIzmNFeAfvjrLAFlMIvcKiyrpMATLeRXPogrSfJzELgWLmyIqffTIYmuxmuLyntCqbYHdgXmQEiNzBNwhTxEynTeLMrEsOowAjKeAnkBoIiCzVMZLULKjtVnfyOERwpLOMMedWzpGLeYr,35-44,SME
Australia,Manufacturing,Bard,49.09,2475,2023,UxjCmMvFGXNgHNHihckUVeKTnJypsEUblIqMFMaOpiuQsBjVgdwwxrdQBDECIljMjQYacGHMcBeNTXImygHRfiSAppnFQcvLPiwaPSjNBkMRKoLszhosDMpOkCdSQvBYRIyLTNPGUuDPDXLqMpDhjC,55+,Startup
Australia,Manufacturing,ChatGPT,30.07,4106,2024,FJeNSswVbZhvYjLPBwGhIyqyVTOfDimRQhIBRdFOKqwqpxSKxpu HLFxcNfbDxVbwetpyMeXyjIDsMSccopSmnZNfFpJciMTlJPIHALFswoPsiWjHMKdRowIPRPpvsS OjXihgWHlWODTUbCPQN yN,18-24,Startup
China,Manufacturing,ChatGPT,67.07,224,2023,FEXciUIWTVEgCCieeAIleAzEyOuUUYdVUkbBdZxmEr PxbYVHdFRqMYDPOQvlZjfbsRAXDo YYLTqbntpLGGFztMXJmKrmYoopWqvvHrlEKptExsAlexnfGkRBgzBVT DWXmCwaAZmWBPRaNGnZOON,18-24,Enterprise
Australia,Manufacturing,ChatGPT,56.18,4210,2024,tiJpMDLUWeBrdYuPnnDpIGIasBoWtcSuPxCJqzsKphXGATVBRItidIUNJFsZoZMUXWMkByUafgjykBtzizgVIDMvhszQKEGjoSruPsahRLgeyglenoyjXYXDPAbOwp VCtlRDKRyDycIFgnMQXyVGn,35-44,Startup
Brazil,Manufacturing,Midjourney,40.69,6713,2024,KCNOHkCotvQseWntMWEaCRSUWiEvgIYQIIVMrCjkPypnVDrrLWVsJSlKIKQENIoSbMMnwZsejYGfHWdejanAaBXWTGybGzKQjgUFWIDv  qLb nEAOJWmhyyDZYJAmKelOUkbewyRKELqKeEuWHex ,55+,Startup
Australia,Manufacturing,ChatGPT,48.34,1600,2024,xBgefrMlCppivglRxLKTasArZzmPpZudMsQ RhiqHhWQbWFDFxAOncanulyJWYhdmSEmFsijZAQuKDeFGFAQcPcTkiVBVogdKQjlADMgGCzomAkDGdMTSqyDjRIzZhmBKslqlxCIYO ViQHkzrKOVl,45-54,SME
France,Manufacturing,Midjourney,56.85,8076,2024,ZDTGKtGhmUQxbfGmH WclcileMWpQwfNZNVKgRATLyPYhklNBXMXlizucySphRDhsoxttP FvYIFVuAirzoThirxNrpNIRahESPNJZe oREqRmKOajcFFHSnhUQDJFiW lYGSgmKNTThOAFoEALAwR,18-24,Enterprise
UK,Manufacturing,ChatGPT,44.93,9595,2023,lRpBr QvCaOvqZrLHB okWEEvGaRTcoBxkjuGvLOdwNEopnHZwVUQpIfKvmpLSypnftrRfkOWXOXVwVvwoWMoFGseiRxdsCbpsdmSYkDXMIzKBUabcrPVpxrAmSiDkKkNwRrrAybXsdKu YLtzdgsD,45-54,SME
UK,Manufacturing,Claude,48.06,7094,2024,leaAnTGKXIUajdFlcwgxKIokfIFOLgZsKWobWYc qmUknruqhCLNrftrgVICKbsfsUSgltguQVVhqDZycRLgyfsFwdDCsuSIJTcOJNmggifkNPyVONik DsZanIHUUtxjExgWAmIlNmcMBFUALROz ,55+,Startup
South Korea,Manufacturing,Midjourney,5.56,3602,2024,hpgWiLqnJuBJSPGEPqCDmBVcw XbTrugIMPxthSsVaelqSNGIxGIKbmVyOQvcR krBHhPyXXvnMgzBNKfalJcJmsfFFgFYhtUzBWhOuAAsVIDUkpRcdRL uZUxwFVBBbjSBucPYVteJjjiMrM nhHg,25-34,Enterprise
France,Manufacturing,Stable Diffusion,18.73,7577,2023,iOoQfImfUJYXyYIpQiEpHaJoHYcGNaQpAftCCdZSZZzFPbwmpVQgsCShKTAPx XmJbXvLXlKwJSdtScrUyGSZmTnxuqgfNRXUmKZUDfenkPospJBhnmJoyAMMhIyunTkALrWlUBeBcXrgdfz Ihkog,25-34,SME
China,Manufacturing,ChatGPT,84.28,6259,2024,RskPpEJiAgbfkWZFbEnHFOembcoyryrvhXdFyfgVghOZNwUiQs Epf byZnN opYiCmgsDRqqRnGjHlMhbpQIXzteNvhcpXvEDAaHUdqemSkNNsdSsBSpMVdKOXIUupCt nbXtykHuoQCEVGK yemV,18-24,Startup
Canada,Manufacturing,ChatGPT,99.44,7929,2024,xUwayYUOTJZBDQedCMwJNtkhEZRzWygUoftBJRrTilecqKuWXdWEVeXhoMleJeaFkkTvpgeMYY QvcjeZoicRCIrgmEqCKVHLBpDZbMjIxDyWCDkoW DJaxbXTHBGH dqoIcXkBThkqKRxNHpsWNFs,25-34,Startup
Germany,Manufacturing,ChatGPT,79.97,2247,2023,SniuyIxuEzLWAcpgxifcsDQBbAnoJRHxQOcMfuAsaUbiLXlJhfVjVofroqoaCoTezSlrwuFOvMZazrmyLBdYfUdSCERiDnhAYOxWyBldnjwGrgDyKVzaEJieSrQPjpNfgRltRwaWZEleEVDZVtLjXK,35-44,Enterprise
India,Manufacturing,Midjourney,24.76,935,2024,BzqDkshwonqRKtxQmgbGULPlv s HSDpRsKRGaHpfwLzwGadTpufdhrwULuftFPHHUZPBEWuFASbaM HFzHdNKyAmcsUDSzgVyvEGAzYdUNLDMMxSFqKVSUFcXztcSKsSoSYgNFCpOhjEufeNDnVK ,35-44,SME
Canada,Manufacturing,Midjourney,62.25,8965,2024,EUpFvhrRfxwcVDnmlqnFUbBGlkcHhsJGneweLRvQPITzDxszDsKOyILRxmprhBqrigYPTOlPKtgnsWuPRHYtJLtPCmz HzvxKPjLZEslQEFVGxYuYEbZYjSeIRSXfZMFTuVlbMLbakqsyNLrsevYoc,25-34,Startup
India,Manufacturing,ChatGPT,36.3,1983,2024,UtXONpzoinBEvNAbiCpvxcKcCLOjvBqgVrqly A cUeLBefLOzwTxUtqEhyEMMWBofGOJqkHCTVIyeqHSqytnZxBkYUNJdpnxJtvdtLlHuHwt nLQbogIkyAIsJvXppcRlSTjZejBMKicqVNWJGvOM,55+,SME
France,Manufacturing,Bard,25.45,2364,2024,jszcoTHbVUasA gaipYWmbleAQTnVgtLhfrduXHDJqtTviFvcky JYPBJOWrxyEvs AgAwBzrCgKkaZaMbbnHSEtFEElCHYaofcrsqdCeFjOZZLAEysGeSsawiDFjtxlJstFfTgFTbgRnrsuVukeMV,25-34,Startup
UK,Manufacturing,ChatGPT,38.33,2265,2024,tRdjxsZDO qWNuxgyWMHFHVOERamtcrrMKwyZoduzCecBOyKuLDanyTZEKVBhlrqwRyCGjUkVTqmMXJxoVFUumenRGCzQFTSYvyKrDTgOdihZYnbKENVWLVdeKcqETPguGewFOWqOICXoQXDHTKEGj,55+,Startup
USA,Manufacturing,Claude,58.55,6557,2024,aokaGHPTNJBsHgnLSeUVnDvsFyyuQtDRaLsxOjeHgbZuTkaYrcmJggNeohLdhDIOBdkoKczFcnvPJGrGqixvEoHTprYZVYaETunScOIBpWEqTCcSlQiEbuZGFDkGBuszMiffsbrvnGXcfUqAsLYnGy,35-44,SME
USA,Manufacturing,ChatGPT,75.98,3828,2024,eDDxmMrnArMstSfFnJJdhFkIpifBahdoXZfJcTsePCOKBFJHGVMreejgrYchYVJeHmKjPLtilvfrtFJoMBN lovVfecCzeNa euUjthQKmQgjaPcPDCruIPkdNXjbfJSYWCJFPnuxIdyprgSOvCgpj,55+,SME
Germany,Manufacturing,Midjourney,0.95,7123,2023,trzzGS SRSHVZJUtuEslfUXbliVSiJnWhcwImRvqOAnuvhrbySaaCaBsCQR iGqWfsIYorPa meKliqaCzgFyBVvrqKCJjimMZYNIFjygbjCCzViVytpTSXtaKebSQQqzogCmtxjoyoBobHCIDVldt,35-44,Startup
USA,Manufacturing,Bard,99.78,2592,2024,GMobFRiyfmRrMzlCovXfdePDMCKsZfbJJkBnjRbhLYsELyubKEbhGmBXBhNPcgVVuDQYOhUNfnQJLHKGvgnpUH TfuIpykoRMUtUHXdjFhMPiygeOGlaLRdCzDqnEQuzwQNFPckHmZRYSnybhfHnc ,45-54,Enterprise
Australia,Manufacturing,Midjourney,21.83,1429,2024,GK rINUWMDleRIohbiAkkjBXctbFBoKScYhVoBrFUUMgMQelOUhpUyMyGsREGtqhShjcUwdQZnMH hehqcESgULyRbcDuAaFKzrgdjJgADNDVZPvOBEFkf VmWLMIhHxltrniPFJmJxkFFgolMwTpC,25-34,SME
Canada,Manufacturing,ChatGPT,91.91,7270,2023,bqBSyKnIRLZCNEfuTwgpPqtqA diAzLSnucTtCcFYOsWBfHPLvqpHMynDihdPVAcOUIqSzqbMroitZvGrc oRZZNBaMh IFRgQeIWxYuWHEROIfokKJfAdkpNtGKkCaOPHAvdvSUpEYEHvDWVztxBp,55+,SME
South Korea,Manufacturing,Midjourney,85.89,3857,2024,HJIVX zBFEnQilgNGeNDAXjjzJkrEGQjhlhGqnVJAKLVGdwufYNbbYWyMqXmlYyl xNWpqH zrxp nEPuSoOgdITLURjwHUXHfTRMCQlYbhaCCLcmmGWAYtnuRwvAkfmfCOrrGGcNVYPkvGzZMvSBT,18-24,Startup
India,Manufacturing,Midjourney,54.94,5253,2024,TFufeYVeSruKmrPlFLnozMCpoiFDdvVclUeBsgCeYTNAFmcnZVci UctWjqCHQyFFxFicKgnoUDbZOyvlJMidQHZbXngmNFJ NotmibQAnkbEqFgZTPydaQCZpHfhpEmOYWzKyv ToPdvpOgwUqfwe,35-44,Startup
UK,Manufacturing,ChatGPT,73.92,4868,2024,nvGxmVbIRfwBgTvxJDHsZfesaicbqbaGdCnlbVMegTQ UfasnZudSkccZnjSUKDHpcqVwzVvWScVkfnMTlbTutdDYJODIPMzlbbcEsDfRZjXNlgSRGO snqNBNyeqHxqymuHSZymPhxDBplvRoBbB ,25-34,Enterprise
USA,Manufacturing,Bard,12.09,2870,2024,tpgYivcswfURxVHRTzoHDvxJhSwBKr kddJEwHoIkdBUezGtiYsCSwepHzzHXh yGzoGwCxrIhJYiXUgxCRvSElTZYYXQehKzoElErlkCtiPUSgQfqzduqeGijozKteYJqAnOyqxcayhvJaWSO eiP,45-54,Startup
Brazil,Manufacturing,Stable Diffusion,29.33,4140,2024,cbJepAovZKxDpRQCzpBJtj vLeDaVRZjQBarsUPIKEXtog ZyrVmXawfJZRoWqUWaQJvimOLFfHuXIVXsYLH gfmUbpvziyugtEawzawqggvnsgYFbZdHtPxoVkiShbWbKZGwYjUqcmzhUhyRf gLC,35-44,Startup
Germany,Manufacturing,ChatGPT,21.63,7139,2023,qZpWVuImnooYsULjGCLPKFKHXBhccbEcQUOcWJkcjTDocGrcKglSnzpZzeYLqMuhJpjBfWAsDKZAPAT PuQiHeARzfLysHKYAjtYJOAcgbodIGqGixClDyxayCynzisPBkTaKobNegljjUugJvFdHJ,55+,Enterprise
India,Manufacturing,Midjourney,5.78,1807,2023,dWHHjQSjUgfTAnkhysDRtaiPqtERZzwMicxdJyPFJiFXcyuRzgNmGNgQdyYGMMjHwytDZgpqHZQmrCRXuPYzLYafZSsluIMbDFFtSHmkvXhEKxJWtwlNnVtsMBRqZWCouhOylzO neRLdSoORfzJPK,55+,Enterprise
South Korea,Manufacturing,Midjourney,32.18,695,2023,GOXNStGIWUJTZFADlWMZIU ZRRHDgKmlTeG LmJGgQzjRxTAaDPYLFgfdvBCmRbVszjMHznnaOOrmbLtdrtDlKESRStAjpHGTKJzvwIbNpj bhHvtKUFkxJFmJXrNmcWMSpFaD Vq PVeIIvdGLLQb,25-34,Enterprise
Germany,Manufacturing,Midjourney,41.75,2144,2024,ImqXPaDllixnDlgRLUWLzBEfGBBsblBmCVRIPfizSeVvgLGMfBTKgRHrFrsAuvJOyOPgIjWcnhBBLrglKYCmiwUdeQ KIgSHqYyXbunVJhxlrdptfMfuOYAhSYNcsVIYCFHySzsLScoXfZG jYBWIH,25-34,Startup
Brazil,Manufacturing,ChatGPT,21.64,2895,2023,XMwBtPNOtXUPpRiEleAQHiVNQYHccuPsXJssOqcSfZsmudSikRStXbc tfinoPXwZYeLkfXg MgGFPqwIOcmoFHUYPtlqnNvOTsiEgbphBiuXIXAqeFwwzDykcUfUgAAOYObpTlkajzEfjQuHaEDzC,25-34,Enterprise
Brazil,Manufacturing,Midjourney,27.1,2460,2024,RlfvawLXmbbCvqPRKecEUJZzvTcPtAxdIZrXiTY qeaUqvbtrlwKbzFtjTLGuqKrPVRvooTpWOvCBllpMXtblmWb VattnLrrykZJndDg qZWQRafMWCNSIUH BrvuTFmkpVvQHTeSVVbzYbA Yjpw,55+,Startup
India,Manufacturing,Midjourney,64.77,674,2024,ZsQUkQSwpevKNmIDujfEyOab tcLPIQQF NsqSlFqVmcVZpdAwRQDhoXOKkfvQFTlLTZiLkfnXeXsiKyKmKivvNHRW ATMDVvyYEolrhesliQYzqYzusGOojRkwECjsKaOhsZtlaX vcOIXmhdEWFF,25-34,Startup
Canada,Manufacturing,Midjourney,21.15,7510,2024,mXFzKltUnntVzvZCOpMPHRVxlcPiOlSnibfqgTpwwEO ZHGRhLbFgthIoZQNqLMaagWKoZzwxgs xTyqZgOEpXPmZRoEKHlKLzxzIhyJiwKQhNiOaNKwEkKwfevoHuqSBPttPbGgiEQesLxoGxXXBP,18-24,Enterprise
China,Manufacturing,ChatGPT,38.39,3797,2024,iNxYxdwIOMRxuAAWurItZeIhek UCImTWvWyBdWomAZvJhg jHZOJMRXJUFFkM QUsSmxyOdAjVBVHDdKQMaXot QZazVuGeENlDaVrfCqkuHawJFEYVsJImouoOhoGuRqmlbsmrjxygTHqHOVfnGe,25-34,Startup
China,Manufacturing,Stable Diffusion,67.06,915,2024,ERZWzAoYPDOfFzvKgXCWXgQT iYPhYYslqCePHwLnzdWpNtBFUAJnGWWzMHDLlkOGjRmLTwfGyOtueqAdKfsluUSZcrrQvThbDvrUvnXyTcIjFhjfdnwwwSNKXjWThvpkQTsvwhDMccNZBtioFDcHO,45-54,SME
UK,Manufacturing,Midjourney,18.38,2879,2024,EqgOPiSwZfvEkXBVFAnfamYikiuUgKiSObynvfpcYagdoXucgQaQYWBZhBWPvtsdMoeILRguxlQUqFFbMRoFrkOkCJWrkIUdikbEQRYDMtqGTAg DCsIRlZPQgpPDDYznFbQRwXdJYyPoXHYjtvxBS,35-44,Startup
South Korea,Manufacturing,ChatGPT,33.16,2509,2023,JbCoiDudxSUgJjRnIGfOsnscKjcagjFDXRbNvfFjoQfPDgdTkKDysbmWEdWMaIrWBUAyzRYQqfrNxEkRbeVByvmIJFEzoluJGNrwqEmqQcYOxmmIIGmYbmfIyLMNjWTdGrpZHpMwhzUkolWrfqbbaf,55+,SME
India,Manufacturing,ChatGPT,53.37,4035,2023,qqxWucT CIBEz FPyZJlsCFThJurPBVKhzMKbKHrPGcDLKXCOFSSoELRXm oEY sHLWheJRAwbPcEyYvddtQxukeyGHFZTMSkkMtjsHUtGjHwUGjXqUzIozkpjcL yiLhdpPNZmTlBhfZfJGGEgIpI,35-44,SME
Canada,Manufacturing,Midjourney,17.59,4725,2024,caMGKnbdRLPqHMm SamsyIUWwgNABxdfWIwUVZFLgsDqmEnFXDDDwchgnbLpgckEUf EPxCkAobwAnifWnDHiFFyhVsvievskEkJOKtvsSRNjHxlAMeGPMNicmmoBucYWvfTBkEDbHowTyRFmGJFZN,18-24,Enterprise
China,Manufacturing,Midjourney,41.66,9166,2024,iAsdkIONklPeAVQyPXbVVEnhUvwaGEtciyLVqZhihDBleRMPFsKXHJcKLlTgeEBsGg kkqbrWdxRKglJpkCpLZSacoEtZWanPGAOqkzucEXgNRFcwgGZaF AjWXkrlzSGpBdRLRESjQCQqHwcPmygO,35-44,Enterprise
South Korea,Manufacturing,ChatGPT,62.38,4807,2024,NFrIUpTeJvkCnhzbhAjcPvPwEsPyqnipqBcQPxSJOvWPLFNrgYZnBEUoHWHJ xoadewZUghrkBfnkJlMfJcjgQSEOvzbSpmOuuLCAqqlFDxQRYZwNwONjMNRuvOdNIJZhNFlXEEqWMOFKbrXAczJWD,18-24,Enterprise
Brazil,Manufacturing,ChatGPT,88.96,6825,2024,ZDIqHDGiUpRPkhnLfPiHZHCsjMVPQptCoKTxONcpTyMooHNnxwA KpkxRUOogVpcWIxCTECTLbouDRNgvpriBZCTcpLbnRdXxlrRDQHpcAZpKZIQNPeKIZKXXGetlcMntlWNTAWQmbmooMWSANGqTD,45-54,Startup
India,Manufacturing,ChatGPT,90.83,9755,2024,zOYQbdoNvedvezTUsiHAAoPBfuqAMoVs uuVJChDnnaJedYBaJwYZKxribnWIgrRftRhsQbziSSDRCCXHRnDaIXKZYGy rahFElocIhHUqtSRaNTSnXlauIYmjyAiomHMloNOAzssdxsIdyvHKUCYa,35-44,SME
Brazil,Manufacturing,Bard,61.9,6528,2023,gPVbTQEEPBmdHYaCNmZcGcBLzvgdEBIcjTALFoNFFXORgUXOwIPWsd PvOJuXJKwXJfezK IwmyIMBZdIKSRcwIlIbtIYGGzeP x jbeaBLMMmAJYwEVkjsuUDdcwpaf eSqtCVJseiFNDllKVZGSI,25-34,Enterprise
USA,Manufacturing,ChatGPT,59.34,6685,2024,zSebDrrdwFbjlUtlAsFljOXZqbIIgeYpKsEnUtoZerUeewyHS ReAwTFhpKDDTzDCxsFdshLLoDIW iPMkvbPvrlqxzPLXnvPegttPs Unlhcqk ijDiXUfwFagmKbBNXlDJSqmGYcYIEBjMEgEbYP,25-34,SME
China,Manufacturing,Midjourney,19.43,1339,2024,dAMkKKUb AzzkkUbEPrdtrjqW kqgO opytHsTgozXtuLYFrmlOTYksHzhmxTTzXphbhwHfScpgHgdQSQXnQfBUERZJYaaHFrphsN WZJmrNJlajWHRCaHBBjFHpGcSCxYGDYMfAxuHYZdZXbEHCoF,45-54,Enterprise
UK,Manufacturing,Stable Diffusion,99.49,2087,2024,ryAyKcHRkRAeGSufppZniYIbDtkzSYWjNbRsOVcxgqrDeJJegZIcnoSvMVCkhjiSaKaeBkdvVmCKGtG UCxQOKQTADnFxcRU kPYMoBVkYLcARbwXdktXzfFxtMSWQiLC SSqObxTFvJnWUXATUjcA,25-34,Startup
France,Manufacturing,Claude,31.59,3466,2024,BAPoDACFDNYIFMdmFDDREiaTXbOCpb JaIyLWwbemkMZONlVvJlajTjO oZuowWKjIFgvvsHKEyHkcAxbAfnAjKFgH jOrVgzIvuiXcKigCWZCzIrsciYjsJMmugLoAkzrOGdcGRrHMJDQYbmPjXEZ,45-54,SME
Brazil,Manufacturing,Midjourney,65.48,7464,2023,ZorRSwSDrqWjCyXShLykfxIiFPMpxDomDlaUripOIRwQCDIUxoRHEYNhSFwuTImPmnZiBmkMsGHkpFoaECNYomeIKRqq ZkaurreXxvVSjHEGoEMeIeKCsPKCJNDngVtFB htQrDOZnVsfdVHKRXuf,35-44,Enterprise
Germany,Manufacturing,Stable Diffusion,97.59,6874,2024,FsDdZurxwRFDExfeVzoZDNoIvXaiOYGvbhVGrTzMbXBynoIRezyLpRk EBNGcKiEOeqyjXkQxPVSfYjukQpRyxYuwwwLZUdNVSYE RNenpnKCkY bKIUpcuTOOByjBcPpStljzGtfZwECMQOFXdIrM,25-34,Startup
