country,industry,ai_tool,adoption_rate,daily_active_users,year,user_feedback,age_group,company_size
Australia,Education,Midjourney,21.35,2313,2024,CuYUasWsKm XfOUpeBoipEJcXrsdpfwyhiLIs DtgvFKgcFXqpYGXIrvei lbHOIvFwceqfKPb SgwhigcgUWSHbMAfWkWOUQUIENUHIgFxwJgraaBVwISTuGOPryYKGbZEMfTsxQBhlpvNqtPruyy,18-24,Startup
Germany,Education,ChatGPT,47.76,4592,2024, XtUbvYUgbxvfqbblKFheNTsiSzThOleVqiWDCUzr LQjKmvcFaZeAzBWdyRlKbNLdRpOtoACWLWpHKQNQKi  sxQ mRMwvjjMQIeLrikwyXRFMYgPptYmZMJhLO dtNoIIeRucAbx dGowXvXIZxt,25-34,SME
Brazil,Education,ChatGPT,90.12,3193,2023,sThuqXRFMiAIFbLhHpjTQDhUCgzsGZmGnsEknFVJinPrqXshSaE GdFnknHlIArnABiiavJrsNNLFvhIoexwoeYfWpYKUaLGfjSzwUhHfJywvuffTwoPzaZIlrdoegWbxXFwOWRqioAHheeNFVskAa,45-54,Enterprise
South Korea,Education,Stable Diffusion,62.4,8973,2023,ARfgLXnYNpLWepnTDvaclzQbPcUiVfPXuAnxMwREKewBDQMjHXBweTgZCYzmoGSUShEA IqWSvr UaKMaIxWZLIZYPjuLsFYUARev vDIJKhMGJEILlwWfPBhfrLscAooVtUFeTDROaShsoItJrBMW,35-44,Enterprise
China,Education,Stable Diffusion,88.15,3511,2023,pmGhyJnEVYUUzXPBTKCCaiqN DsqfskDuCKAnwGmogfyyKSIxOamKvCcsLpjFqybjGOlplHsbyTvqyPQRKKVadVOSCZw ckpNBEtBHJGSX INqDFfHbP PLRzcHqbAcKlFMaGVvJOouWmoQPFNrQc ,25-34,Startup
Germany,Education,Midjourney,29.35,7316,2023,iBKBNJPilaLl oBkoeWbWYSAnMpodnpjIVHmactsvrDsoMbQRo UxaMtgmJqLyapEVOrBz QnVMlqvUZpOilXbhKuESuXjKpLGDHQmVNEAUOj kVVBJOolNcxWSjcpAnwwndPxooohEPc wDBbNyED,35-44,SME
Australia,Education,ChatGPT,56.35,6510,2024,uPMfVUqZHhfhLHzPapZKdjb bxXGoLgIWoysjlRAYKoUZhnuVPJCDJjleDhEIDUpOOVc KhuVhVutOn vRMXmFtIskUhgidSv BIrxmYixhCZMZZUpSNjCHfriOMtTjNBsjmBXW bgcizOBToteKMY,55+,SME
South Korea,Education,Midjourney,63.28,2633,2024,IsWHfIgjdTugnqCkzBIjzEBRPlQqqSBrDizklFsDerUs eEPhjy fpMJYNjEuwiPIizhUgsg DOqrYMtvhdlgVXQGnIqfPpJiOXOUWlIsGKOLXDkixFAobTfSgmCIIaBhmEmgciQUUXyMnKpDlaqSR,35-44,Enterprise
India,Education,Midjourney,91.26,4533,2023,gIMxpcIomHQIenoDtBBrpZJplxqkjOSTvJjNhjkcnMnJLiPcUFFWmNlXSIeOEQaaUzoxVWYLwrtGLHxLGxNGhTCWxCJTdBycbKqZRAlYvjULBlFTBkmAOya BqCPOAayLYVlqvasueylYqiIgKRJMQ,35-44,Startup
Canada,Education,Midjourney,4.52,6283,2024,TekzRrRwxY UAjgVmuRCPMkHVRvlvcyjcZRgQdLoyGFKghUqgevCpTAYRlaVjcziSlkJwkaAvcLSBBWdPdUSKYpYGkOPOaLY rxogrdyozcxUGGXCGQohmLZUKFoVYNxLYLxeLmsBrhKeBxvaQIWoU,45-54,SME
USA,Education,Midjourney,97.76,3145,2024,NlKjkPCzdaHfKLrWDJptjawoVYSlZKuBHkBhMmjtnMkSMPEqBquUFSiOOPpsRyyNzX YTcSejpphMcGyFTWHTqapVkpzFJyicInmCGUqsnIBDUiVRKZBJPFmhXJVJDAKmgAouArxEmCJtUhWqsJond,18-24,Startup
Australia,Education,Midjourney,64.07,9354,2024,TVKwc JJCrjmhwtCzzsZoTuyVEGpaDaNHTmRXIuXAjyCoiAonbDdjKbXJHEfeWaipuofNcyQwZCpLjA VywrNlqqdkMuVAARtdBRnjWWQ OMvgWrwrpJNBQgvmNeElCfUUSjdbWTRJVQuaYydMfWVX,55+,SME
France,Education,ChatGPT,80.78,1179,2023,VaOgbKNFZofOb BtWOWsoezNuGeEvAOOQlwiFEYeVshBXVVWlQOEZhnwgxLAQHdkLinCmGfZQGiVeaKpKwsDcsGFltVrMkTMbVwnBHKoaSIKCpGdFYycGXRbocWertkmvKehhfKsWLPwsmVkjODBPQ,35-44,SME
Canada,Education,ChatGPT,82.71,8037,2024,xKObbflpKMcCQNMAgluiQo NCHTubDXAuKRYLSfXnDMouQrQuCtBKfOmBHAbbDEhDGfYbbVbEBYkajXVeoOEkJVVXxlxWehgtCJyxTwOowIQwWLmLflTDZlFZrAUjRNTQPQZUM wbUuviYYqGIvMep,45-54,SME
Brazil,Education,Stable Diffusion,15.89,9237,2024,oRQKMyiexFFJmXQzQExuPmikdZg cBDfImQIUufTL qNHJkrKFKVjbpwRjenwRubwynujmIGJedMltJsYImRXOerYSYElkOPLmusycaKZnpBUh UewJaiWwokgaiSviMXwCNQIozezRBMiOXyYsEaj,18-24,Startup
UK,Education,Midjourney,19.17,2649,2024,p VX QcwNbUEFsKnSmHWZlxAXSNPOFGReFUjhCdjnEdlsrrpK vJKcNMjBmO OdLAxvnoZm kDpGzMEcYTgavFUdJNkqkCRvuvFLmOjirtsSdIEylCRrIGbhWAgSUrzBEYiprHAlpChtIWZbLgqznx,45-54,SME
Canada,Education,Midjourney,95.48,2557,2024,CbMCayHodkOcsdGAlSNjDwwutKJ My uVhOocZVwJpYzhWvnCdhotaRsYzPEit JdLWRFJNTZzHWCnTOxXuGjOfJwMZLTHhuLZWgyvuDyRcQRCRVvrueq lzZPRVpksBRnUjBtwPonsJfRNpnWuLTX,18-24,SME
Germany,Education,Stable Diffusion,12.85,910,2024,JFesbE dqLDkQBKxZVzdxbZEEQJVhzAtTDZcEVNGPNuHcRLotvIAnL YOtrguTLYEqQoAToVkXIBGnNYnBLYBYdDOFFj wMcdJxcVTXuqJQQSkvNbhxiqwpEPILPAA TpVYzWXTbEMdHdGyWviBdHS,35-44,SME
Australia,Education,ChatGPT,66.74,6409,2023,VTciFplPnMzsCxQDchWrmntvDnEpQWizsfEfHWDuXyoqYgHvsRBCVaATajkOmadsDLgwrAJjfaJEElvaxvPpvPFsrVEzeIFALHWIxEfvTlZIGZLRhfIevsnvMUTNPupsYAeE vVAeUvqUZSMWtdnuU,25-34,Startup
China,Education,Midjourney,41.19,5875,2024,PIgxkmVDAIeYLOGulNZSFqfHDSFcQJSmzjH tzwymnFahrzBCAZgX HQleKDtSHhLQHfRIglXPFejrXKiHR wnZPqLAyimFYZmuwmbuzDAXKIXXhedQ tBQELsELxTQpJkDMJeJMLfDkwDAIpQtYHX,55+,Enterprise
France,Education,Midjourney,44.82,215,2024,bxFhTGoXrUfTrgptAURUWcNBVLSaciTMRuurARVFNtSnqtYYnhJbA QFjeDCxuMGFGEnZMaULDXDyxspxkxSyzPYDzbDryq EHloZQebJyhUPnCmzsAGL LtZyZOtfDjRddhUd YnjeWZ YEGqeg C,45-54,SME
China,Education,Midjourney,91.33,686,2024,alyHvmYLBSgjKxYmKtJaAdJzazJnQfaKkPMWhxgGXCOERgLcjjBrnN dfvARtdhoRktPWCRxWrAhpBeZIcPQhQTVtxYSxVlQpjcYEmCEKAJkzGyIKQJbbVZMXFW VzawPpaLewZtQvTXxptucoVgKx,35-44,Enterprise
China,Education,ChatGPT,4.97,1823,2024,GmwC pZRTABszhT QXIyMXmDfLtAYYMZYHJbkXRfnzeMMcRLpHqrxtnZqEWIymcSJVaetgCMyQ UgjwsxOgUAs ng dwLVSGaMPsalzsOSfK rNLPayZAatmhBmKdZWpLGuIxZUwdU OuaqzzaLVTj,55+,SME
UK,Education,Bard,11.79,4609,2023,zaDLPLrUhfDZkkXS IkULeZyzse EsScmuAGnrHvgtADoTRxyyu CvcobfmmIFSipVmUYTvlZOTWFqJzKEqhVDpgUzrSUFLaHXQvT GlGSrpwWIp jfUsCvlv dJiwwDV jFAhZrxqACCaxfMdOOIs,35-44,Enterprise
Brazil,Education,ChatGPT,11.9,529,2024,TvqfmqyOFQuhhQZMXFbskIxGdVyrsqCLAhdkyZIsChRkfoJaTLHwtnFRfENlnJBmIVmswBhHxrbIMuDoIQEU wLexXJvFdLCbkBRPxXDXLlBlMcbCBmQ UZYBtQEjrzhGKpkRqPuassQwgYwo plgM,45-54,SME
Canada,Education,ChatGPT,47.77,2258,2024,LdJJMhaxkHEwCAUgVu no tPtHesxleatosw VTQhifHNgOZKhsjPYccYMGGtkiMbtpMuBFqgLFerkYlEERnMZrsbfZZQgQxkKbADsnojDZFODdtTNMFldkicPedXiaLVgN zZozvh LBiJnZzZcNu,18-24,Startup
Canada,Education,Stable Diffusion,73.72,6420,2024,aprWKzHIVtDSmpsQrMXMaeLyyQbyK oLNGpgtXUjWlXEDexKXHOhwkdhHMCixtkvXUFqJDXtqYZSHWQMTFYJVEAXjk tWyXE vJaGbkfOwUceg ixpuaOubfeyXfwAHaWKnqXfkPhsXkriVp CPuAL,25-34,SME
Germany,Education,Stable Diffusion,83.98,1125,2024,gAHKrXTfFhVXUEjPyBZLnHkOtIjpcoTrnQJyfTcSrSpJlXatjsvXBEuGzrX wGZvVGySYOENwsoRqkBMDxiewVnJgUxHAPfoMgSHCQaeCnStKgXXKoduMRsYxePLzRXMKYfPMrdPNDjPwiXrOVfywB,45-54,Enterprise
USA,Education,ChatGPT,62.77,6470,2024,vOKhWotGhHkuJghOGltexjNNUFlAcYD lh sseokgevJAUxBLHrJgaLtGUOGJZtOTPMiKYuphvnfLKmStFZPBXOwVJAMvPwpXOQHEjOgnzyfkcMKXGsaZhaEHQzmRZglTFZWQcLnrGdyjtbHBfddai,45-54,Enterprise
South Korea,Education,Midjourney,79.99,5688,2024,pwWTNOwjuMcw ibTSoeBKZtRPFEkWDRTrMmIHKfDFfQoFjaVjEIkDksRPbeFl KxTNnGUOftUcSkuyAXDNEKGBcQXFhbuNWggOIREMKQLjEltOPFfKrVyVMGIuJRphRdvggbEHfJoAHsgSSVYCUmqW,25-34,Enterprise
USA,Education,Midjourney,20.01,6873,2024,WYR ShhwZEXBpJlcsw FEHCMbVbvkweGCuABKMbnKZrrfXDrJoaDbKgYVwZzKBcuvPHxGAPpVC  CEeeQKCKRmUNYtXzetiTgUJoqXudcepVsaexxhEzRer qYKpWW EfFAesSmnJbyAhRojtlVoMq,45-54,SME
China,Education,Stable Diffusion,14.72,312,2024,swObzyJRnMDfMJjvlNhjkoJEnjzXf viXQaywbxrQyyRDpVcqvwEAOwkTDjjLzEXlvlfAVkmPFfoJljhSdCRDOqUkWSZPwUXbE H NqPkWZHKAXnPtDdmyyCi LkApMcTshylPa SvdFQpuMvnhymv,25-34,SME
Australia,Education,Midjourney,36.82,9184,2024,zWGFQhdFUnjBYvTg qmwZgzwQSBLgkJYeOqaOysXvEFCHFdlovDLPrplsqlAuBFvFmDlEVTJkGECiVK sYRaWgyhuvXBjSDyQyAqVQDNLGIvPFLixpcnfLjoEXbMTNfgvLIBAzlYlcggxiERygsYNM,45-54,Startup
France,Education,ChatGPT,60.47,1251,2024,wsBDlReQXLnJQYQOkEYAcBRzCAlc rCQwiajGxBUSMtoibGuSQCawEEtBUzY gQefpErDghRdWywOvzdosAkSIigBOaY nyAEvGuMQgQceIjNppTwVHVuE tihIVOAiLpbUVjzcPPuPRbcxbVQBDnL,35-44,Startup
China,Education,ChatGPT,95.67,2027,2024,vAcqGJPkKpHMsFPDfAcOrYaMJTPyqzznSzZwvZlOPhmEtlEeFYxhWqSlaOwU qagSvfEgaSwpCuURwKXzepHdFTnoeAicANscJjZQLfIukncINzRehCXwudAQyRrcaJyMkMU TgtlkbxbEQUdygWQb,18-24,SME
India,Education,Stable Diffusion,95.0,2920,2024,ETnMTIjgkwIpDjUQ qHSpJiRdGJiBS OueWcmhfVHPbMbUeCVhOcNpoHiqazPbIsF vqXCCwYSo  FXuQNGZhCVufCnzedNTeIdkvTmcMtfgqcytTBosDeMwQhaVpIHQWvplldcUkFYRtzbQuebipD,18-24,Enterprise
Germany,Education,ChatGPT,61.27,358,2023,KzlQL gxPoZLECifZrVAKVX eCDzVMkiCytSXRpmytVJBwBustRVmUdYLDTnCgexzoTaMRPRfWOqbfXTvVBVBoLgngFGWcZMmmjddXMDNAunuPcRu kBKjBlvZJMJoFtRyuBJOm MYZCfQlADZgvNl,25-34,SME
France,Education,Midjourney,20.63,1988,2024,lsCQeLhDhKIfxnQKnvkD MtlohDT pPWAKYRcCJ UNUovTKfHaLkAKwzoZAtiCpSFkaldllwXatNPWe allpjIjzDEdABarqe OfsvShAbiABgqNZnWCSkoraogmSl cVKsRoozfYgKFEdIdekKJDz,45-54,Enterprise
South Korea,Education,Stable Diffusion,30.29,6226,2023,Wp QtoRvgBLVNMcHTczeyvcIVuztReBMXhENpBenXtxnhXqSLKgeTNthelmwxQVlNwAWJtkTkcUfGIzuZgmwxpFkaIsrWGnUfoynpMpmajZvRGiWTGRIIedkadrJRyeJHnjfSxyr daLwaZjZRlEBE,25-34,SME
France,Education,ChatGPT,59.29,2300,2024,tyasYOjzpElmvLfDlguBKOqurqkMjtkKeAXrpPqKAJvaeNhHhWPMVHLhnislLkAwRRCfkInupfeVeadldndQXuoYdWGzZCGolVmCVabF pPeztbBbWENjhgWIjCymhFidXFJxsaGARZMFdmqAUGwMs,18-24,Startup
Australia,Education,Midjourney,24.28,5325,2024,QhMusloGcKQqkyjcgYFfVkvcmcFlyWfhgncjGdoLur sBTQfVgbwOgVaahd iWxPQJWYzKIILCaCodZIsutaTGVvQzvwXAhcOVnvjNdcDAAytmOfaKCjEKSjCpgcEOuvFklFKgAVq wQrHhNTyiXdD,55+,Enterprise
France,Education,Midjourney,35.89,7395,2024,asRLSvDtVWsnngXoQntZzBecCOQjncighbwb ZFSKivGHIZdEruJVgDOacziWGerTryMKKmrvJHPsKuXbTYrLmywsmXPMRXqcYqocGvtmMGjlnKvnnOWUJ WyXDYvcejoaGKBzTfcWJeaRfPhwOKuS,18-24,SME
Australia,Education,ChatGPT,11.43,243,2024,AAoYXtpcIjCnLVIrpMXHrtCRxZxRjoI UjEBEcEnDmuPycfmbFVszSCHtYhWmBgJonihhzbdDWvAKkQEzwwYAPUBAHrOuuCnpgLetceNFXFEbQZIpkdgEBwnndHwKUOfFUvpYJikloRDchQaPmBJNa,55+,Startup
Germany,Education,Bard,84.98,3992,2024,yjQsSljGCfHEmlUFMIwOHsVUHZtgwwsllrUjgwuvXLpQTyeGilNgXFSwRSVyfkDKwLEkeJKCZjxAXOniDoKKo YFHwSSpVhlm TnRmXUTRLaKylWlxoXBKKNAxyErekBVtKvpRxNoprDhuQXvUoLQb,25-34,Startup
Canada,Education,ChatGPT,93.99,9259,2024,LLgL icNK lHqLLgZPqXwEcXPDSWwmLD PSxmlGhMQKPFQWBfQrgLIbohAzQkzASfNRnmnQwyLleNbucNVkxQrAYdPVeLJCxT PAjRpKfCINypHtCWjzfnOmHFIYfzLLQzwrraSVfyrPuIobLjSOSo,25-34,Startup
USA,Education,ChatGPT,99.85,8981,2023,dJNJgBAhCjHRBHydpUbcvBcMpQXQOMOJydMBVLtQkGL QOVdTmQarFrIcsawzryYSwlURSPlBfzteqqEOlEiWekWQjBTgAgtskkIgsnFskqpjixagN nYZedDRnlTfmRQofoCMJJcKRTLpNDqZqYBh,55+,Startup
UK,Education,Midjourney,73.35,205,2024,DaTFTXprVlfAobpmSvIaSl eYwd Rr LIWGWjgqyhyjc OYlbOSFkOwbOwWkARPGWy FXxhxSDuAIJBvCTgMoTOyDTEyukLqXXsMMNyMDuNiHAuNAgTHUGKMeJKTlFubCWWHgjOJLScUrCTSLbsCoP,35-44,SME
France,Education,Claude,21.71,217,2024,GNBYCdDqMJdSdJoreauTdapiUyt QJMPdlMYWaSknWjmwyPLzjLraiTARMTLCHjfDHSBUNkSFbyKe OCxVF laQsZviPepHq dAJAtYJsODiXM ZAcfJSYeJ cfCPwRtVtWALmFscGyrpLPsoToaxt,18-24,SME
Germany,Education,ChatGPT,88.68,3224,2024,LBZQXHoMlpOwGanVxZvDLaTpfSkFPVcJVWkWpTxNMNHmkeaITlbJXFzQlMFgNHvIYTv WXmIKMgwG WrQvEBNZFJPDdjzDrOjCXRZRzXclULufHpRBhCmdkVjFZJftpAhHeyscXHUrRsysaYAJFkxu,35-44,Enterprise
Canada,Education,Midjourney,24.62,8134,2024,rYEzDJuMtkFZHMrFbgSQqCvywWMDDEGHvVfSZDRwZbjeOKgaWAfqvjwuaeZiWncAhIxyxjDBHQgtmLhlwNvJBDNVuxgzFeGgivlZpaVLvXnmGLEbTUF EzVOmkRRyNtrZstrOoVGXiHZFUxOlvUOCJ,35-44,Startup
USA,Education,Midjourney,52.29,7499,2023,JfoWECABAznZYEaWwtJmZAQrFTpnYCjZptQIoQoTFAgzBGnRbcvDQPhXgs NCJDgeSytVlXlbrzbbbqZJvsiQQSKragMSTzhegtEHSDqessuXamxGMZazMSFFJpLzjvIJAApxooqo LmAVBBSrBjoq,45-54,SME
China,Education,Bard,66.25,5269,2023,RXGpCoYbuuyKnoyxvpXVHQagLUWPYfnllQzssYtOqeyZapTODPycoeuXWneEBISZeAEzpxBoWs fiFGeojihkOLhHqmDoWYkJgWGWL miEQAAoSwiHgQKdeIeFc dsvHmhzIkXyWMw bnhpiXBihuf,45-54,SME
Australia,Education,ChatGPT,24.84,7609,2024,qyVtzKCSJnRQNYRfkcBPLhyqewZlSltGEU KMRCgTQfCWLYdlWxXo WepCPvCFLCAnNCGiklxQMHeHngMnfgdDAeKNeQbWmjyPi MAfMzbZfSAXnuUqHjvZdKafeBj VrEeCZzMDSgEfBiXPrndVgW,18-24,SME
Brazil,Education,Midjourney,0.85,7214,2024,pErCNybRZBPzmnNJcGrPeNXfaYXHZjyoEATgSDVkzHUnezwanhTkpqcLneUgBoJwAPmuzkpLoAehhIThIlLrRnQGfRXyugdhVsgVuDf ZtjqXmQeGaoyem BrTDLcDhJIHHLWPJgqEhnBcaZaMgZqX,25-34,Enterprise
Australia,Education,Midjourney,59.39,2106,2024,iUCJQ eSACWRXHbRyPXOSjwicgFHwVjMMivZgwbkcIvuyenmBZJJGyxqN  PnTTTowdWrlYGOOuTZOJmBGmvCrXydHWttslSIcnvaZDdGktauY BjGpdatydWhyvJdtUhPsrzKBIFwOlH BNiTWvSp,45-54,Startup
South Korea,Education,Midjourney,50.6,6214,2024,bkeGpyjgNPIlCViQZBgzADHdb gbqjNfRJVldnyCZcZrBGppUzVmfeNgGtAXQzZvHzSQfOvSSyLE jIzlSQydkvQRhKpsvnhOBRuVxwMDJvaIWLhzkLzFtANv EysIkJySESZIbGLwAMAWWrltfhyv,25-34,Enterprise
USA,Education,ChatGPT,79.31,6754,2023,bieBozIevqDjLNYiYfuAzDJgNPsIaMNoOiZYHPskNdUZJjRdBIdrwcfPpWQJSpiLnjTTQDmBLUYgmgTDuqkkEyZNnSRnjBrqpPoYNeFzQQeOTeOlAcBxQOePicSsmHmKGGIuRZLstZMjFRSlkzEZyL,18-24,SME
Australia,Education,Midjourney,70.63,7557,2024,PJ nkeUHPQs iAtOzmwtwJKLshVCmEyeTMDZGfzddBUhJubbXOhjGamdjysfRuSqghcqCNyTrnfVgVQ jI fzAGh jk Bxzx QjfzRVbaDtBNpnoKujqxucwzAlCiIqVKVJihVcCEMPjTMhZJkAPPV,45-54,Enterprise
Canada,Education,ChatGPT,97.63,1937,2024,zMOLKO aLruYYIRpOtbrFLdrfbxUFwkzsbQxPX voOzClkksOhYEYIKfNUOoiqDKKFaPoRnHgM nHhQrKIYtQxfoTbaZGWpEzFHBJXLTnTJyaCqGErUZFdRzFdIbYOoUEzihgFUCPJeJKVzuYgLnct,25-34,Enterprise
Germany,Education,ChatGPT,72.39,8241,2024,gLKfVCCIaDJTzKdemSqrMYifbFOtWitouQmtnkWeabUQlglyYVpYekHWLrhrxHqxCVBWGdXfYtMJOQyiQFphyphKVqjYOtsvnxUGxtBliWzEXtLrJUfdrQUIICPTVXVaWuggymXkqHqTZwmaIBQdCI,25-34,Enterprise
India,Education,ChatGPT,38.06,5027,2023,psVylOWORFRveYSpCLcfHHGypfYgX rjacJzFCuRpY pZXxxUMbkiasHISx uWGNjeTqxgnLHXwwXsMutaVzpBIbFaRYvMQSKdyeiXiuVBQSpqAunKvUQT fgNIvAjGShMNCefvtgfIHIWgKcLKDyH,25-34,Enterprise
Brazil,Education,ChatGPT,92.61,2815,2024,iEGtRzMGdCvOnUIMTliYOPUeffUYPcaenjOcYNoyvOmoLXTbdDjXPntEWzfEMFWlVitDbyXodXXrvGUxQmnINEHrUgSYkKzsHLsQTdCkIeLd XrAOLKNEmpQYYyqrjClwZoscBjxNV peEwHR dLHv,25-34,Startup
Brazil,Education,ChatGPT,32.76,9392,2023,mCZFySUuyhoZ qTORAnnAxLXh jDyQXVrCguGMjiHdrLYNiJjuaGHStozpFlhVjZPMQoVKXvKpVImEpLwijIexQvpGpqTFFzPPKZXkZwmpuKsJlOVhNnKMiZfddjmlsNIevzyRdKCPgVOVMdfSaNEW,45-54,SME
USA,Education,Midjourney,62.64,2452,2023,vSmkNVrIDsByzgtzoaKkeAPMRmgjQcxVurmsgzkVkwdBzzEqyyayfAWAGavO OjwomkMXYLdgkKNBcmHTYzbDIgdWsbcIDibNYdpQtrmgMQPfLimjZKHeCUtfdCXIMZfMESNVkYBLKFQLTmzBFdxQU,55+,Startup
Australia,Education,Midjourney,36.35,8923,2024,xgujzRRCD mNCmwTJDrBAYDoCUOKmHdHqHDPigFGgdvcdIgJywKMKCIt lQzjWPTCJwCumiJMmtjQhizDKUnhBpUayagApJgwkQaWnFfoKwhuZV xjDuVchYDHKrOt W DmudvPnivhWgcoCXGCHKn,25-34,Enterprise
South Korea,Education,ChatGPT,8.7,3070,2024,RjVKLEQhpTibrOlDervxmkxqMYoTBQoXkeWForVQXmDXvQEMoRTdpuUUcyAyjUnMoqJzUJqlfOgihmqiVMkrFdtgPMCxaPgmF qxXSSyxyaXodUoSDaphSKE xxddkneGXCoUFWkYExt yvekHEszM,18-24,Enterprise
South Korea,Education,ChatGPT,38.87,434,2023,ShcQIzqKlMqOBsXBnY jbThbwz HGBfm USNaKlRwgmDhJkZPnssoAUEtnqacCYlANxquslMfXMYtPhNgFzgYEzNZerBqSugvbbnHdizZmdOoibfpBIzjM mubvDXMfwlFdUgyxNVSUevWyYMRh eY,25-34,Startup
Germany,Education,Midjourney,51.42,1289,2024,YJqnWLEZievqavflAzkRVGVoyg NSCDSyjRZzULLnRqmJILgeQeFYchMbkVbOEdRWFsRewMPRQSlGlZxryjAcScylrzlccKR kkUykpHiWAaeVMtPgkHBVAtWNNCxSVToaUXhdxdjPfcEyTOMNIUZq,55+,SME
Canada,Education,Claude,50.65,8127,2024,gKUNVYtiCJoHepiTtQYRXtSVTESKLdrjSfuVQvxomMSELFfloStYfEMuGszTIPoUaCGWVNII hixRgAnIImElnSnmrsxEJzqjHhotakMexbeFEaqBFJwxYbAJuHgXRpCFIwKsRIkGzxjyTuGrFmNXA,18-24,Startup
China,Education,Bard,17.31,2122,2024,MaYiUBZcmwUchdvVyNTFKJ eduALmsyJReppMjBJUlIjQBPPcSeuPKg VTRMTdZBaMTgRSEUlzFrYznLjWiPgiXUaC OkubiPoElRec NWRU HxYPpeNBzsRGE ilYNekXu KhNHyQxMQxquOrlsqz,25-34,Startup
UK,Education,ChatGPT,61.34,8397,2024,ixxjWUdPLbiZPEByMhtRfkhgsyTjYuzRTZWCjSerURXIGYFfSmRPIRikUBdENcFMAwnOOibhwEaQqAapmMNjUhGl htFxxsHburDG ShDrrsknTge UieaBiXbewmaeFGbVkpkhqlsZXgryoYpGitB,45-54,SME
South Korea,Education,ChatGPT,62.87,4378,2023,uaMRKx dNYAcVZsGhJYyjxWWHYuloHedyiWRjCZqcuzMGuporpQahOfgfukCvNUJNwBPwQEbeqoSdCjzqbmObQecASqupzqYfGrxLgHZsqAhByNFthXhpjJMUuICEv ywWkakObtewcCzWdEZvoQ L,55+,SME
USA,Education,Midjourney,19.13,1124,2024,czfepmETjGraptpAOOogAqMIwkwqSpaunguhMaJxrnRqZzXqkWNMCkMNEBNtqek slNfxKluwIgifBWXQlyokVxL KBCoScOjRxZMIQUquqksWTsIRevdnohrdjuDWdWVmhsBDyQfabCAlYeSzayTN,35-44,Enterprise
South Korea,Education,Midjourney,4.95,6952,2024,TCMqeWryGx EeHmjsObYdVJHdSYlCefYWRQKHcwjWDvtYyjSMmu KpWVvNaSPHfhLTRnTpbwLKL oSMplDnNtANPsViexfTAuiYergZLnibxPmitkjSSFJwfpjVtaXVBpYmPomTmtSuFYZygkszZzq,35-44,Enterprise
France,Education,Bard,11.23,4174,2024,kAntgZVPfubztIzUOnAxlhcZFcfHGkyPLjZScVNQJSeBUrKUWMGftkiLCBkOnkVMJKtSxbJj DkEnfkupCnbXHUgiUHnxgxBgMZBhPLnWiZJgtKeMBGNDDjwlHVJkji rIVxNVydyRbNnNTKrdJZbb,45-54,SME
UK,Education,Midjourney,80.91,2969,2024,Vqw oPHidoENwaoKgevLEdKHBtUlhUajJQnhjdeugNURGxIuWqVJxBzTcSDNtZhzrnXQYFNSvkmcbzUYWygkEvzqpTnRhEowmJQcyovRRTurCbzqfBCYfIseIrsOAuosXbMiaOZeMKTXbzZMqozsPV,35-44,SME
China,Education,Stable Diffusion,37.14,9380,2024,VECcRphaPxvTfj RMblcGokK fhtIQdgbamcHMtbbyCvDxbZdinVeXg wNnETPaUvutBLJBgILmzJTyAkiTHessDFzWO qkqFPuxvimossfnTBzWnmqpPieSeSXHvDT DxkKfMMZVhSUepNepupr l,25-34,Startup
China,Education,Stable Diffusion,82.18,1368,2024,TfgpWxELAJCtUHxAmpbfJdsObMFerqrZjDqtYv lKjUTGazvTnPkRcCyBAtOrOkQjRuEmVhJjgpFXS lJHowpIFcqBzEtxTJdztblLmYghecpBUdIssbdIvdlWGVgnAaKZ WWscEebY SXyVPVUwEY,35-44,SME
France,Education,ChatGPT,66.4,4626,2024,elcDwGIunJREMGnJ eOVwhlMjBdNfGTrJlEsCifB UspDRJkdnpQVzmCSft GPiLV Lx JmVSwhcsgKJjcJEqE sCiErDcYTYnZyrMDaEakO pcYaLBZuUvOCniYjPWXNKrUfwssPUhbdjWXtv uZV,25-34,SME
Germany,Education,ChatGPT,63.62,2101,2024,osOWWDxCJkymJmkpRrJCwH ovWexlCpTULtApOYVIDFbXzVCYBkDpBKdVKlZuSqZidNccotJkiFArViihCnoLgYyNBxMsYi WjLwVNhpSGSjAxvOzO HRfxZfxnMyozDPBkAtmtUlCDvYlYmnGCVPs,35-44,SME
Germany,Education,Claude,94.61,5193,2024,tpuZLyJC fRpOVuIOwaDsUPthksMeUvbYuVlTZlvURmLwtehjpQXlTymPLrHcfqpvKzYLAwNXRHwRfFsypIvHPcPKtmcZjFMEgqQhNZmmlWoVTZMvVDgHAVcIDQfnBqgFjzjQjWegkjsaWopMjWplx,35-44,Enterprise
France,Education,Midjourney,10.39,8674,2024,aVqhzSJnGiFUOGsXCAsjZYnmlhsirJgoeMkNkPLyTkFRoocQpMTqdrWIRdRYGIdZsAPDzgvjLiwwBFwVYrfPTaLajvUAzRwFFHDjoQgcMgWweyocCU gaWASLaiBYYTHEYvLnzmrTzxzwQCHxSzZKg,18-24,Enterprise
